id^text^timestamp^created_at^uid^source_website^source_category^reposts_count^comments_count^attitudes_count^hot^rel_score^sensi
3780709863019294^【今年中央第三轮巡视工作展开 将巡视13个单位】中央第六巡视组近日进驻中石化开展专项巡视，并于今日召开巡视工作动员会。这标志着，今年中央第三轮巡视工作已陆续展开。第三轮巡视涵盖文化部、环保部、中国科协、全国工商联、南方航空、中国船舶、中国联通等13个单位。详细： http://t.cn/Rz4WnFh^1416874935.0^Tue Nov 25 08:22:15 +0800 2014^1664706492^weibo_api_search_spider^keywords_enemy_weiboapi.txt^^1^^^173.80711512225835^
3781890470963073^#业界资讯#【中央第七巡视组进驻中船集团】根据中央统一部署，中央第七巡视组近日进驻中国船舶工业集团公司开展专项巡视工作。27日上午，中央第七巡视组巡视中国船舶工业集团公司工作动员会召开，集团公司党组书记胡问鸣主持会议并作动员讲话，中央第七巡视组组长刘卒就即将开展的专项巡视工作作讲话。^1417156415.0^Fri Nov 28 14:33:35 +0800 2014^1716994723^weibo_api_search_spider^keywords_enemy_weiboapi.txt^^2^1^^158.64749711407282^
3781636593852869^发表了博文《中央第七巡视组进驻中船集团》中央第七巡视组专项巡视中国船舶工业集团公司工作动员会召开　　根据中央统一部署,中央第七巡视组近日进驻中国船舶工业集团公司开展专项巡视工作。27日上午,中央第七巡http://t.cn/RztS09Q^1417095886.0^Thu Nov 27 21:44:46 +0800 2014^2311936944^weibo_api_search_spider^keywords_enemy_weiboapi.txt^^^^^124.35827474026655^
3780757858198723^#动态#《今年中央第三轮巡视工作陆续展开 将对13个单位进行专项巡视》第三轮巡视将对文化部、环保部、中国科协、全国工商联、中国国际广播电台、南方航空、中国船舶、中国联通、中国海运、华电集团、东风汽车、神华集团、中石化等13个单位进行专项巡视。 http://t.cn/Rzb5ceI^1416886379.0^Tue Nov 25 11:32:59 +0800 2014^2536726100^weibo_api_search_spider^keywords_enemy_weiboapi.txt^^^^^109.66124462168118^
3781831743001345^【中央巡视组已进驻东风汽车等10个被巡视单位】27日，有6个中央巡视组召开专项巡视工作动员会，宣布正式进驻10个被巡视单位，包括：文化部、环保部、中国科协、全国工商联、中国国际广播电台、南方航、中国船舶、中国联通、中国海运、华电集团、东风汽车、神华集团、中石化 。 http://t.cn/Rzc2yTf ^1417142413.0^Fri Nov 28 10:40:13 +0800 2014^3223736460^weibo_api_search_spider^keywords_enemy_weiboapi.txt^2^1^2^2^108.1662294049743^
3780808206549127^#莲城资讯#【中央第三轮巡视展开 已进驻中石化】巡视组将在中石化工作1个月，设专门电话信箱受理来信来电来访。第三轮巡视将对文化部、环保部、中国科协、全国工商联、中国国际广播电台、南方航空、中国船舶、中国联通、中国海运、华电集团、东风汽车、神华集团、中石化等13个单位进行巡视。^1416898383.0^Tue Nov 25 14:53:03 +0800 2014^5131975613^weibo_api_search_spider^keywords_enemy_weiboapi.txt^1^^^1^103.78906495959703^
3781636917262151^分享自正义  《中央第七巡视组进驻中船集团》 -       中央第七巡视组专项巡视中国船舶工业集团公司工作动员会召开   根据中央统一部署,中央第七巡视组近日进驻中国船舶工业集...  (来自 @头条博客) - http://t.cn/RztSH6b ^1417095963.0^Thu Nov 27 21:46:03 +0800 2014^2311936944^weibo_api_search_spider^keywords_enemy_weiboapi.txt^2^^^2^100.74299506768811^
3781345178113739^【中央巡视组进驻环保部与中国科协】2014年中央第三轮巡视将对文化部、环保部、中国科协、全国工商联、中国国际广播电台、南方航空、中国船舶、中国联通、中国海运、华电集团、东风汽车、神华集团、中石化这13个单位进行专项巡视，昨天，中央巡视组分别进驻环保部和中...http://t.cn/Rz5POra^1417026407.0^Thu Nov 27 02:26:47 +0800 2014^2770624930^weibo_api_search_spider^keywords_enemy_weiboapi.txt^1^^^1^100.4743414838913^
3780388444727303^#廉政资讯#【一张图看懂专项巡视】2014年中央第三轮巡视将对文化部、环保部、中国科协、全国工商联、中国国际广播电台、南方航空、中国船舶、中国联通、中国海运、华电集团、东风汽车、神华集团、中石化等13个单位进行专项巡视。专项巡视如何进行？请看图。[围观]^1416798304.0^Mon Nov 24 11:05:04 +0800 2014^5333246637^weibo_api_search_spider^keywords_enemy_weiboapi.txt^^^^^99.63647811942492^
